,athlete_id,participations,name,gender,country_code
28193,86213,2,Mark Greenwald,Male,USA
28194,95458,2,Hubert Miller,Male,USA
28195,87518,2,Hayes Jenkins,Male,USA
28196,83945,2,Bill Beck,Male,USA
28197,85238,2,"Brooks Dodge, Jr.",Male,USA
28198,98982,2,Todd Wilson,Male,USA
28199,900802,2,Bud Somerville,Male,USA
28200,900790,2,Bob Nichols,Male,USA
28201,96047,2,Jeff Olson,Male,USA
28202,89467,2,"Peter Laviolette, Jr.",Male,USA
28203,87582,2,Jim Johannson,Male,USA
28204,85258,2,Clark Donatelli,Male,USA
28205,86719,2,Joe Holland,Male,USA
28206,86154,2,Guy Gosselin,Male,USA
28207,900806,2,Bill Strum,Male,USA
28208,99054,2,Paul Wylie,Male,USA
28209,84306,2,Christopher Bowman,Male,USA
28210,84400,2,Greg Brown,Male,USA
28211,84615,2,Nelson Carmichael,Male,USA
28212,900804,2,Lane Spina,Male,USA
28213,117881,2,Thomas Barrows,Male,USA
28214,117143,2,Ildar Khafizov,Male,USA
28215,95331,2,Pat McNamara,Male,USA
28216,95298,2,Don McDermott,Male,USA
28217,96049,2,Bill Olson,Male,USA
28218,85185,2,Art Devlin,Male,USA
28219,84484,2,Chuck Burke,Male,USA
28220,31437,2,Charles Simms,Male,USA
28221,31281,2,Larry Banner,Male,USA
28222,79040,2,Jerry Siebert,Male,USA
28223,78176,2,Dyrol Burleson,Male,USA
28224,110468,2,Graham Watanabe,Male,USA
28225,110450,2,Seth Wescott,Male,USA
28226,110888,2,Tyler Jewell,Male,USA
28227,54950,2,Chick McIlroy,Male,USA
28228,110438,2,Eric Bernotas,Male,USA
28229,60588,2,Russell Camilleri,Male,USA
28230,44663,2,John Foster,Male,USA
28231,51294,2,Steve Clark,Male,USA
28232,51262,2,Bob Bennett,Male,USA
28233,109682,2,Chad Hedrick,Male,USA
28234,60762,2,Gray Simons,Male,USA
28235,109600,2,Brett Camerota,Male,USA
28236,60581,2,Dan Brand,Male,USA
28237,110297,2,Dan Joye,Male,USA
28238,110296,2,Preston Griffall,Male,USA
28239,40815,2,Ted Nash,Male,USA
28240,40796,2,Kent Mitchell,Male,USA
28241,78710,2,Dallas Long,Male,USA
28242,78506,2,Rudy Haluza,Male,USA
28243,78624,2,Hayes Jones,Male,USA
28244,79235,2,Ron Zinn,Male,USA
28245,79121,2,John Thomas,Male,USA
28246,23710,2,Gene Glazer,Male,USA
28247,35141,2,Bob Beck,Male,USA
28248,40745,2,Bill Knecht,Male,USA
28249,51610,2,Bob Webster,Male,USA
28250,11058,2,Paul Beachem,Male,USA
28251,14750,2,Michael Hiltner,Male,USA
28252,13924,2,Wes Chowen,Male,USA
28253,40902,2,Mike Teti,Male,USA
28254,40853,2,"Jack Rusher, IV",Male,USA
28255,40828,2,John Pescatore,Male,USA
28256,40787,2,Jeff McLaughlin,Male,USA
28257,62742,2,Brian Ledbetter,Male,USA
28258,62961,2,Charlie McKee,Male,USA
28259,33549,2,Rene Capo,Male,USA
28260,40736,2,"Richard Kennelly, Jr.",Male,USA
28261,40559,2,Tom Bohrer,Male,USA
28262,51264,2,Dave Berkoff,Male,USA
28263,51425,2,Shaun Jordan,Male,USA
28264,51362,2,Doug Gjertsen,Male,USA
28265,51426,2,Dan Jorgensen,Male,USA
28266,51612,2,Dave Wharton,Male,USA
28267,51578,2,Mel Stewart,Male,USA
28268,51260,2,Mike Barrowman,Male,USA
28269,44664,2,Bob Foth,Male,USA
28270,44798,2,Darius Young,Male,USA
28271,11155,2,Gregory Steward,Male,USA
28272,11054,2,Curt Bader,Male,USA
28273,15681,2,Bob Mionske,Male,USA
28274,51622,2,Bill Woolsey,Male,USA
28275,51516,2,Yoshi Oyakawa,Male,USA
28276,13833,2,Ken Carpenter,Male,USA
28277,15560,2,Mike McCarthy,Male,USA
28278,60662,2,Dan Hodge,Male,USA
28279,60621,2,Tommy Evans,Male,USA
28280,56958,2,Jim Bradford,Male,USA
28281,35170,2,Rob Stull,Male,USA
28282,54934,2,Bob Hughes,Male,USA
28283,51420,2,Patrick Jeffrey,Male,USA
28284,13406,2,Frankie Andreu,Male,USA
28285,54942,2,Bill Kooistra,Male,USA
28286,16742,2,Carl Sundquist,Male,USA
28287,23684,2,Bob Cottingham,Male,USA
28288,54900,2,Marvin Burns,Male,USA
28289,60764,2,John Smith,Male,USA
28290,60786,2,Tim Vanni,Male,USA
28291,2778,2,Sean O'Neill,Male,USA
28292,902539,2,Han-Won Lee,Male,USA
28293,54902,2,Jeff Campbell,Male,USA
28294,60760,2,Shawn Sheldon,Male,USA
28295,57019,2,Rich Schutz,Male,USA
28296,56959,2,Brett Brian,Male,USA
28297,60680,2,Dennis Koslowski,Male,USA
28298,60632,2,Mike Foy,Male,USA
28299,53309,2,Doug Partie,Male,USA
28300,53316,2,Eric Sato,Male,USA
28301,54939,2,Craig Klass,Male,USA
28302,54938,2,Doug Kimbell,Male,USA
28303,6295,2,Bill Hougland,Male,USA
28304,78191,2,Milt Campbell,Male,USA
28305,79224,2,Cy Young,Male,USA
28306,11104,2,John Haas,Male,USA
28307,11149,2,William Schuette,Male,USA
28308,11114,2,Frank Krick,Male,USA
28309,16284,2,David Rhoads,Male,USA
28310,78050,2,Horace Ashenfelter,Male,USA
28311,79086,2,Andy Stanfield,Male,USA
28312,78067,2,Thane Baker,Male,USA
28313,78746,2,George Mattos,Male,USA
28314,79025,2,George Shaw,Male,USA
28315,78299,2,Jack Davis,Male,USA
28316,79048,2,Leo Sjogren,Male,USA
28317,78741,2,J. W. Mashburn,Male,USA
28318,78386,2,Ed Eyestone,Male,USA
28319,40695,2,Duvall Hecht,Male,USA
28320,40649,2,Jim Fifer,Male,USA
28321,78902,2,Steve Plasencia,Male,USA
28322,78381,2,Danny Everett,Male,USA
28323,78120,2,Arthur J. Blake,Male,USA
28324,79228,2,Kevin Young,Male,USA
28325,79148,2,Andrew Valmon,Male,USA
28326,78943,2,Butch Reynolds,Male,USA
28327,40596,2,Pat Costello,Male,USA
28328,31387,2,"Dominick Minicucci, Jr.",Male,USA
28329,2223,2,Jay Barrs,Male,USA
28330,27712,2,Bill Conterio,Male,USA
28331,78693,2,Steve Lewis,Male,USA
28332,78260,2,Hollis Conway,Male,USA
28333,6955,2,Mitch Richmond,Male,USA
28334,51449,2,Ford Konno,Male,USA
28335,78076,2,Randy Barnes,Male,USA
28336,79044,2,Charlie Simpkins,Male,USA
28337,79110,2,Kory Tarpenning,Male,USA
28338,78329,2,Jim Doehring,Male,USA
28339,78612,2,Dave Johnson,Male,USA
28340,78281,2,Brian Crouser,Male,USA
28341,79094,2,Dave Stephens,Male,USA
28342,78401,2,Ken Flax,Male,USA
28343,78172,2,Mike Buncic,Male,USA
28344,23731,2,Byron Krieger,Male,USA
28345,51296,2,Bob Clotworthy,Male,USA
28346,12781,2,Walter Staley,Male,USA
28347,27771,2,Harry Keough,Male,USA
28348,27789,2,Ruben Mendoza,Male,USA
28349,27792,2,Lloyd Monsen,Male,USA
28350,35164,2,Bob Nieman,Male,USA
28351,40560,2,Fred Borchelt,Male,USA
28352,40761,2,Chip Lubsen,Male,USA
28353,51561,2,Tim Shaw,Male,USA
28354,60594,2,Dan Chandler,Male,USA
28355,31303,2,Bart Conner,Male,USA
28356,78456,2,Harvey Glance,Male,USA
28357,79156,2,Craig Virgin,Male,USA
28358,79067,2,Willie Smith,Male,USA
28359,99106,2,Ronny Yeager,Male,USA
28360,95950,2,Terry O'Brien,Male,USA
28361,84055,2,"Robert Berkley, Jr.",Male,USA
28362,84658,2,Richard Cavanaugh,Male,USA
28363,92170,2,Jerry Martin,Male,USA
28364,85257,2,Dennis Donahue,Male,USA
28365,97535,2,"Howard Siler, Jr.",Male,USA
28366,83946,2,Tom Becker,Male,USA
28367,84632,2,Dan Carroll,Male,USA
28368,86072,2,Charles Gilmore,Male,USA
28369,40865,2,Marc Schneider,Male,USA
28370,44703,2,Josh Lakatos,Male,USA
28371,44784,2,Eric Uptagrafft,Male,USA
28372,62867,2,Jeff Madrigali,Male,USA
28373,40537,2,Tom Auth,Male,USA
28374,40876,2,Don Smith,Male,USA
28375,40746,2,Jamie Koven,Male,USA
28376,40811,2,Ted Murphy,Male,USA
28377,40592,2,Porter Collins,Male,USA
28378,40808,2,Eric Mueller,Male,USA
28379,53301,2,Dan Landry,Male,USA
28380,53300,2,Mike Lambert,Male,USA
28381,53297,2,John Hyden,Male,USA
28382,2792,2,Todd Sweeris,Male,USA
28383,60613,2,Melvin Douglas,Male,USA
28384,54958,2,Chris Oeding,Male,USA
28385,54943,2,Kyle Kopp,Male,USA
28386,54928,2,Dan Hackett,Male,USA
28387,54884,2,Gavin Arroyo,Male,USA
28388,51596,2,Scott Tucker,Male,USA
28389,51555,2,Brad Schumacher,Male,USA
28390,51320,2,Tom Dolan,Male,USA
28391,51310,2,Josh Davis,Male,USA
28392,78276,2,Mark Crear,Male,USA
28393,78923,2,Jason Pyrah,Male,USA
28394,78519,2,Alvin Harrison,Male,USA
28395,78344,2,Jon Drummond,Male,USA
28396,2253,2,Rod White,Male,USA
28397,78805,2,Tim Montgomery,Male,USA
28398,78440,2,Robert Gary,Male,USA
28399,91198,2,Jeff Agoos,Male,USA
28400,27752,2,Frankie Hejduk,Male,USA
28401,23657,2,Tamir Bloom,Male,USA
28402,23656,2,Cliff Bayer,Male,USA
28403,12508,2,David O'Connor,Male,USA
28404,51521,2,David Pichler,Male,USA
28405,14373,2,Mariano Friedick,Male,USA
28406,78615,2,Lawrence Johnson,Male,USA
28407,78581,2,Chris Huffins,Male,USA
28408,78770,2,Kevin McMahon,Male,USA
28409,79017,2,Adam Setliff,Male,USA
28410,78576,2,Robert Howard,Male,USA
28411,78525,2,Jeff Hartwig,Male,USA
28412,14964,2,Tinker Juarez,Male,USA
28413,11128,2,Cliff Meidl,Male,USA
28414,11132,2,John Mooney,Male,USA
28415,11110,2,Stein Jorgensen,Male,USA
28416,6828,2,Gary Payton,Male,USA
28417,83887,2,"Ray Bateman, Jr.",Male,USA
28418,91988,2,Kerry Lynch,Male,USA
28419,84896,2,Gary Crawford,Male,USA
28420,99276,2,Reed Zuehlke,Male,USA
28421,98611,2,Phil Verchota,Male,USA
28422,86412,2,Scott Hamilton,Male,USA
28423,84637,2,Peter Carruthers,Male,USA
28424,97402,2,Michael Seibert,Male,USA
28425,86472,2,John Harrington,Male,USA
28426,87652,2,Jeff Jost,Male,USA
28427,95825,2,"Don Nielsen, Jr.",Male,USA
28428,100348,2,John Gordon,Male,USA
28429,100347,2,Myles Brundidge,Male,USA
28430,100084,2,Patrick Weaver,Male,USA
28431,99907,2,Darrin Steele,Male,USA
28432,99892,2,Garrett Hines,Male,USA
28433,100143,2,Michael Weiss,Male,USA
28434,99771,2,Jonny Moseley,Male,USA
28435,99352,2,Marc Pelchat,Male,USA
28436,99794,2,Evan Dybvig,Male,USA
28437,100716,2,Gary Suter,Male,USA
28438,100724,2,Mathieu Schneider,Male,USA
28439,100718,2,Jeremy Roenick,Male,USA
28440,100720,2,John LeClair,Male,USA
28441,100712,2,Brett Hull,Male,USA
28442,100717,2,Jamie Langenbrunner,Male,USA
28443,100714,2,Derian Hatcher,Male,USA
28444,100710,2,Adam Deadmarsh,Male,USA
28445,100726,2,Tony Amonte,Male,USA
28446,99683,2,Ross Powers,Male,USA
28447,99878,2,Brendan Doran,Male,USA
28448,100248,2,Dan Weinstein,Male,USA
28449,100472,2,Adam Heidt,Male,USA
28450,95453,2,Andy Mill,Male,USA
28451,96244,2,Pete Patterson,Male,USA
28452,83604,2,Karl Anderson,Male,USA
28453,83481,2,Cary Adgate,Male,USA
28454,85861,2,Frederick Fritsch,Male,USA
28455,96367,2,Doug Peterson,Male,USA
28456,97162,2,David Santee,Male,USA
28457,85336,2,Stan Dunklee,Male,USA
28458,92094,2,"Walter Malmquist, II",Male,USA
28459,85163,2,Jim Denney,Male,USA
28460,92074,2,Jim Maki,Male,USA
28461,87337,2,Dan Immerfall,Male,USA
28462,95623,2,Peter Mueller,Male,USA
28463,84696,2,Jim Chapin,Male,USA
28464,86551,2,Eric Heiden,Male,USA
28465,85654,2,John Fee,Male,USA
28466,85944,2,Randy Gardner,Male,USA
28467,85645,2,William Fauver,Male,USA
28468,97301,2,Buzz Schneider,Male,USA
28469,51413,2,Mitch Ivey,Male,USA
28470,51421,2,Brian Job,Male,USA
28471,54984,2,Russ Webb,Male,USA
28472,51446,2,John Kinsella,Male,USA
28473,40690,2,John Hartigan,Male,USA
28474,40703,2,Franklin Hobbs,Male,USA
28475,40706,2,Paul Hoffman,Male,USA
28476,40753,2,Cleve Livingston,Male,USA
28477,44720,2,Jim McNally,Male,USA
28478,44797,2,John Writer,Male,USA
28479,51572,2,Mark Spitz,Male,USA
28480,51283,2,Mike Burton,Male,USA
28481,54895,2,Bruce Bradley,Male,USA
28482,54985,2,Barry Weitzenberg,Male,USA
28483,54967,2,Gary Sheerer,Male,USA
28484,54959,2,John Parker,Male,USA
28485,54888,2,Steve Barnett,Male,USA
28486,56994,2,Russ Knipp,Male,USA
28487,60652,2,Dave Hazewinkel,Male,USA
28488,60653,2,Jim Hazewinkel,Male,USA
28489,60754,2,Henk Schenk,Male,USA
28490,60751,2,Rich Sanders,Male,USA
28491,60792,2,Wayne Wells,Male,USA
28492,40900,2,Lawrence Terry,Male,USA
28493,40728,2,Luther Jones,Male,USA
28494,40845,2,Pete Raymond,Male,USA
28495,79054,2,Dave Smith,Male,USA
28496,79163,2,Art Walker,Male,USA
28497,78380,2,Lee Evans,Male,USA
28498,78061,2,Jack Bacheler,Male,USA
28499,78807,2,Kenny Moore,Male,USA
28500,78745,2,Vince Matthews,Male,USA
28501,78332,2,Tom Dooley,Male,USA
28502,79230,2,Larry Young,Male,USA
28503,78660,2,Goetz Klopfer,Male,USA
28504,79014,2,Bob Seagren,Male,USA
28505,13012,2,Jimmy Wofford,Male,USA
28506,23765,2,Stephen Netburn,Male,USA
28507,102559,2,Jack Keane,Male,USA
28508,40710,2,Larry Hough,Male,USA
28509,40704,2,Bill Hobbs,Male,USA
28510,40764,2,Stewart MacDonald,Male,USA
28511,13891,2,David Chauner,Male,USA
28512,17026,2,John Vande Velde,Male,USA
28513,31348,2,Steve Hug,Male,USA
28514,86217,2,Scott Gregory,Male,USA
28515,95455,2,Corey Millen,Male,USA
28516,97079,2,Bob Said,Male,USA
28517,84373,2,Kevin Brochman,Male,USA
28518,86203,2,Bob Gray,Male,USA
28519,96373,2,John Misha Petkevich,Male,USA
28520,97481,2,Ken Shelley,Male,USA
28521,97557,2,Dan Simoneau,Male,USA
28522,89381,2,Paul Lamey,Male,USA
28523,84685,2,Rick Chaffee,Male,USA
28524,95576,2,Jim Moriarty,Male,USA
28525,86588,2,Erik Henriksen,Male,USA
28526,86720,2,Mike Holland,Male,USA
28527,85890,2,Scott Fusco,Male,USA
28528,88811,2,Pat LaFontaine,Male,USA
28529,95311,2,Dennis McGrane,Male,USA
28530,95748,2,Tim Nardiello,Male,USA
28531,87188,2,Hal Hoye,Male,USA
28532,900780,2,David Jamison,Male,USA
28533,97473,2,Tiger Shaw,Male,USA
28534,89599,2,Doug Lewis,Male,USA
28535,95460,2,Jim Miller,Male,USA
28536,84174,2,Neil Blatchford,Male,USA
28537,99050,2,John Wurster,Male,USA
28538,89414,2,Bill Lanigan,Male,USA
28539,84622,2,Bill Carow,Male,USA
28540,87488,2,Dave Jarrett,Male,USA
28541,98850,2,Randy Weber,Male,USA
28542,98136,2,Dave Tamburrino,Male,USA
28543,85752,2,Chad Fleischer,Male,USA
28544,95474,2,Chip Minton,Male,USA
28545,95752,2,Marcus Nash,Male,USA
28546,98031,2,Jerod Swallow,Male,USA
28547,85333,2,Jason Dungjen,Male,USA
28548,89104,2,"John Capel, Jr.",Male,USA
28549,89151,2,Coby Miller,Male,USA
28550,89129,2,Maurice Greene,Male,USA
28551,91590,2,Morgan Hamm,Male,USA
28552,91591,2,Paul Hamm,Male,USA
28553,31352,2,Scott Johnson,Male,USA
28554,51510,2,Doug Northway,Male,USA
28555,51482,2,Tim McKee,Male,USA
28556,51396,2,John Hencken,Male,USA
28557,51298,2,Rick Colella,Male,USA
28558,51348,2,Steve Furniss,Male,USA
28559,44676,2,Don Haldeman,Male,USA
28560,44605,2,Vic Auer,Male,USA
28561,44611,2,Lanny Bassham,Male,USA
28562,33533,2,Pat Burris,Male,USA
28563,34539,2,Jimmy Wooley,Male,USA
28564,35146,2,John Fitzgerald,Male,USA
28565,40618,2,Jim Dietz,Male,USA
28566,40883,2,Mike Staines,Male,USA
28567,40806,2,Jim Moroney,Male,USA
28568,44601,2,Hershel Anderson,Male,USA
28569,33018,2,Bob Sparks,Male,USA
28570,56962,2,Dan Cantore,Male,USA
28571,60607,2,Gene Davis,Male,USA
28572,60734,2,John Peterson,Male,USA
28573,60733,2,Ben Peterson,Male,USA
28574,33024,2,"Harry Winkler, Jr.",Male,USA
28575,8609,2,Davey Armstrong,Male,USA
28576,11125,2,Jamie McEwan,Male,USA
28577,11134,2,Angus Morrison,Male,USA
28578,11111,2,Stephen Kelly,Male,USA
28579,78394,2,Al Feuerbach,Male,USA
28580,78605,2,Bruce Jenner,Male,USA
28581,11135,2,Roland Muhlen,Male,USA
28582,33017,2,Kevin Serrapede,Male,USA
28583,32955,2,Richard Abrahamson,Male,USA
28584,32958,2,Roger Baker,Male,USA
28585,32971,2,Vincent DiCalogero,Male,USA
28586,33009,2,Sandor Rivnyak,Male,USA
28587,33010,2,Jim Rogers,Male,USA
28588,16603,2,Ron Skarin,Male,USA
28589,16698,2,Wayne Stetina,Male,USA
28590,16827,2,Ralph Therrio,Male,USA
28591,23752,2,George Masin,Male,USA
28592,23666,2,Scotty Bozek,Male,USA
28593,23651,2,Paul Apostol,Male,USA
28594,79197,2,Randy Williams,Male,USA
28595,78961,2,Arnie Robinson,Male,USA
28596,31279,2,Marshall Avener,Male,USA
28597,79208,2,Rick Wohlhuter,Male,USA
28598,79039,2,Frank Shorter,Male,USA
28599,78158,2,Doug Brown,Male,USA
28600,101347,2,Jeremy Bloom,Male,USA
28601,101342,2,Travis Mayer,Male,USA
28602,101021,2,Andrew Johnson,Male,USA
28603,101589,2,Joe Pack,Male,USA
28604,101032,2,Lars Flora,Male,USA
28605,101874,2,Mike Kohn,Male,USA
28606,101872,2,Todd Hays,Male,USA
28607,101061,2,Scott Macartney,Male,USA
28608,101112,2,Danny Kass,Male,USA
28609,101152,2,Clint Jones,Male,USA
28610,101701,2,Chris Soule,Male,USA
28611,110399,2,J. P. Kepka,Male,USA
28612,101435,2,Tommy Schwall,Male,USA
28613,101359,2,Kip Carpenter,Male,USA
28614,100952,2,Derek Parra,Male,USA
28615,101542,2,Nick Pearson,Male,USA
28616,101360,2,Joey Cheek,Male,USA
28617,89114,2,Alan Culpepper,Male,USA
28618,11129,2,Bruce Merritt,Male,USA
28619,11169,2,Terry White,Male,USA
28620,94814,2,Kevin Barnett,Male,USA
28621,94819,2,Erik Sullivan,Male,USA
28622,95175,2,Garrett Lowney,Male,USA
28623,95171,2,Jim Gruenwald,Male,USA
28624,94988,2,Shane Hamman,Male,USA
28625,94986,2,"Oscar Chaplin, III",Male,USA
28626,11126,2,Rod McLain,Male,USA
28627,6342,2,Michael Jordan,Male,USA
28628,93856,2,Lenny Krayzelburg,Male,USA
28629,93851,2,Nate Dusing,Male,USA
28630,6085,2,Patrick Ewing,Male,USA
28631,93853,2,Scott Goldblatt,Male,USA
28632,93865,2,Neil Walker,Male,USA
28633,6711,2,Chris Mullin,Male,USA
28634,94422,2,Vince Spadea,Male,USA
28635,94020,2,Khoa Dinh Nguyen,Male,USA
28636,95170,2,Rulon Gardner,Male,USA
28637,23762,2,John Moreau,Male,USA
28638,23795,2,Lee Shelley,Male,USA
28639,23811,2,Stephen Trevor,Male,USA
28640,23753,2,Greg Massialas,Male,USA
28641,32994,2,Steve Kirk,Male,USA
28642,32993,2,Bill Kessler,Male,USA
28643,32983,2,Steve Goss,Male,USA
28644,32962,2,Jim Buehning,Male,USA
28645,27724,2,Ricky Davis,Male,USA
28646,27720,2,Kevin Crow,Male,USA
28647,14699,2,Steve Hegg,Male,USA
28648,95177,2,Kerry McCoy,Male,USA
28649,23738,2,Peter Lewison,Male,USA
28650,11951,2,Joe Fargis,Male,USA
28651,32995,2,"Pete Lash, Jr.",Male,USA
28652,923741,2,Emmit King,Male,USA
28653,79052,2,Calvin Smith,Male,USA
28654,78190,2,Tonie Campbell,Male,USA
28655,82805,2,Jason Kidd,Male,USA
28656,78068,2,Willie Banks,Male,USA
28657,78541,2,Jim Heiring,Male,USA
28658,78766,2,Antonio McKay,Male,USA
28659,89118,2,Walter Davis,Male,USA
28660,89149,2,Mel Lister,Male,USA
28661,89159,2,Dwight Phillips,Male,USA
28662,89164,2,Tim Seaman,Male,USA
28663,89173,2,"Bernard Williams, III",Male,USA
28664,89105,2,James Carter,Male,USA
28665,79011,2,Steve Scott,Male,USA
28666,78653,2,Roger Kingdom,Male,USA
28667,78891,2,Pete Pfitzinger,Male,USA
28668,78910,2,Pat Porter,Male,USA
28669,78874,2,Doug Padilla,Male,USA
28670,78735,2,Sydney Maree,Male,USA
28671,78890,2,Tom Petranoff,Male,USA
28672,94399,2,Dain Blanton,Male,USA
28673,92741,2,Mike Wherley,Male,USA
28674,92729,2,Henry Nuzum,Male,USA
28675,92477,2,Chad Senior,Male,USA
28676,92444,2,Martin Boonzaayer,Male,USA
28677,92448,2,Alex Ottiano,Male,USA
28678,92726,2,Wolf Moser,Male,USA
28679,92711,2,Chris Ahrens,Male,USA
28680,92731,2,Greg Ruckman,Male,USA
28681,92737,2,Steve Tucker,Male,USA
28682,92713,2,Pete Cipollone,Male,USA
28683,90278,2,Jordan Malloch,Male,USA
28684,90280,2,Matt Taylor,Male,USA
28685,90529,2,Tyler Hamilton,Male,USA
28686,90638,2,Mark Ruiz,Male,USA
28687,90540,2,Christian Vande Velde,Male,USA
28688,54901,2,Peter Campbell,Male,USA
28689,54960,2,Kevin Robertson,Male,USA
28690,54903,2,Jody Campbell,Male,USA
28691,56967,2,Derrick Crass,Male,USA
28692,56997,2,Arn Kritsky,Male,USA
28693,51450,2,Jeff Kostoff,Male,USA
28694,51497,2,Pablo Morales,Male,USA
28695,51553,2,Rich Schroeder,Male,USA
28696,53282,2,Craig Buck,Male,USA
28697,53317,2,Dave Saunders,Male,USA
28698,60758,2,Mark Schultz,Male,USA
28699,60606,2,Barry Davis,Male,USA
28700,40799,2,Greg Montesi,Male,USA
28701,40896,2,"John Strotbeck, III",Male,USA
28702,34531,2,Leo White,Male,USA
28703,33481,2,Bob Berland,Male,USA
28704,40890,2,Kevin Still,Male,USA
28705,40636,2,"Bob Espeseth, Jr.",Male,USA
28706,40607,2,Tom Darling,Male,USA
28707,40901,2,John Terwilliger,Male,USA
28708,40897,2,Andy Sudduth,Male,USA
28709,40715,2,Edward Ives,Male,USA
28710,40881,2,Greg Springer,Male,USA
28711,33019,2,Joe Story,Male,USA
28712,33006,2,Rod Oshita,Male,USA
28713,33000,2,Joe McVein,Male,USA
28714,44630,2,Dan Carlisle,Male,USA
28715,44616,2,Todd Bensley,Male,USA
28716,44729,2,Don Nygord,Male,USA
28717,44625,2,Erich Buljung,Male,USA
28718,62962,2,Jonathan McKee,Male,USA
28719,63707,2,Randy Smyth,Male,USA
28720,128757,2,Matt Antoine,Male,USA
28721,128777,2,Ryan Stassel,Male,USA
28722,128772,2,Ty Gold,Male,USA
28723,128782,2,Jonathan Garcia,Male,USA
28724,128788,2,Eddy Alvarez,Male,USA
28725,128756,2,Bryan Fletcher,Male,USA
28726,128691,2,Erik Bjornsen,Male,USA
28727,128693,2,Noah Hoffman,Male,USA
28728,128725,2,Jason Brown,Male,USA
28729,128726,2,Alex Shibutani,Male,USA
28730,128707,2,Mac Bohonnon,Male,USA
28731,128716,2,Torin Yater-Wallace,Male,USA
28732,128754,2,Jayson Terdiman,Male,USA
28733,128753,2,Matt Mortensen,Male,USA
28734,128672,2,Travis Ganong,Male,USA
28735,128674,2,Tim Jitloff,Male,USA
28736,128673,2,Jared Goldberg,Male,USA
28737,128671,2,David Chodounsky,Male,USA
28738,126672,2,Ashton Eaton,Male,USA
28739,126779,2,Cyrus Hostetler,Male,USA
28740,126658,2,Nic Long,Male,USA
28741,126083,2,Sean Furey,Male,USA
28742,126629,2,Kibwé Johnson,Male,USA
28743,126572,2,Jacob Wukie,Male,USA
28744,127083,2,Jake Kaminski,Male,USA
28745,126655,2,Danell Leyva,Male,USA
28746,126544,2,Jake Dalton,Male,USA
28747,127009,2,Tony McQuay,Male,USA
28748,126749,2,Jeff Porter,Male,USA
28749,126801,2,Michael Tinsley,Male,USA
28750,126541,2,Evan Jager,Male,USA
28751,127084,2,Donn Cabral,Male,USA
28752,126645,2,Erik Kynard,Male,USA
28753,126597,2,Christian Taylor,Male,USA
28754,126642,2,Kristian Ipsen,Male,USA
28755,126726,2,Joshua Richmond,Male,USA
28756,126675,2,Anthony Fahden,Male,USA
28757,126690,2,Robin Prendes,Male,USA
28758,126590,2,Nick Mowrer,Male,USA
28759,126739,2,Michael McPhail,Male,USA
28760,126808,2,Frank Thompson,Male,USA
28761,126085,2,Charlie Cole,Male,USA
28762,126671,2,Conor Dwyer,Male,USA
28763,126622,2,Connor Jaeger,Male,USA
28764,126677,2,Jimmy Feigen,Male,USA
28765,126751,2,Timothy Wang,Male,USA
28766,126635,2,Steve Kasprzyk,Male,USA
28767,126728,2,Henrik Rummel,Male,USA
28768,126605,2,Miles Chamley-Watson,Male,USA
28769,126595,2,Glenn Ochal,Male,USA
28770,126663,2,Nick Delpopolo,Male,USA
28771,126901,2,John Mann,Male,USA
28772,126702,2,Ben Provisor,Male,USA
28773,126810,2,Jordan Burroughs,Male,USA
28774,126748,2,Tervel Dlagnev,Male,USA
28775,51338,2,Ralph Flanagan,Male,USA
28776,51306,2,Jim Cristy,Male,USA
28777,63821,2,Bob Sutton,Male,USA
28778,61862,2,Karl Dorsey,Male,USA
28779,56979,2,Bill Good,Male,USA
28780,56996,2,Stanley Kratkowski,Male,USA
28781,57026,2,Tony Terlazzo,Male,USA
28782,2304927,2,Frank Graham,Male,USA
28783,54911,2,Phil Daubenspeck,Male,USA
28784,54948,2,Harold McCallister,Male,USA
28785,54920,2,Charley Finn,Male,USA
28786,54988,2,Herb Wildman,Male,USA
28787,20437,2,Jack Turnbull,Male,USA
28788,16596,2,John Sinibaldi,Male,USA
28789,78786,2,Malcolm Metcalf,Male,USA
28790,78974,2,Rolland Romero,Male,USA
28791,78467,2,Bill Graber,Male,USA
28792,78611,2,Corny Johnson,Male,USA
28793,78304,2,Glen Dawson,Male,USA
28794,51313,2,Dick Degener,Male,USA
28795,51453,2,Frank Kurtz,Male,USA
28796,701767,2,Wilson Hobson,Male,USA
28797,20393,2,Sam Ewing,Male,USA
28798,20385,2,Lanny Buck,Male,USA
28799,20417,2,Dave McMullin,Male,USA
28800,20382,2,Bill Boddington,Male,USA
28801,20390,2,Amos Deacon,Male,USA
28802,20426,2,Charles Sheaffer,Male,USA
28803,20407,2,Larry Knapp,Male,USA
28804,20391,2,Horace Disston,Male,USA
28805,20396,2,Jimmy Gentle,Male,USA
28806,20421,2,Leonard O'Brien,Male,USA
28807,23671,2,Peter Bruder,Male,USA
28808,23724,2,Tracy Jaeckel,Male,USA
28809,23718,2,Gustave Heiss,Male,USA
28810,23786,2,Frank Righeimer,Male,USA
28811,23647,2,Hugh Alessandroni,Male,USA
28812,11663,2,William Bradford,Male,USA
28813,12242,2,Isaac Kitts,Male,USA
28814,12879,2,Hiram Tuttle,Male,USA
28815,78512,2,Glenn Hardin,Male,USA
28816,97841,2,Hubert Stevens,Male,USA
