,code,current,name,gender,country_name,nationality,height,weight,disciplines,events,birth_date,birth_country,residence_country,occupation,events_nb,disciplines_nb,Age,country_code,sport_family,Student,Employed,sport_group,code_athlete,Bronze Medal,Silver Medal,Gold Medal,medals_number,nb_days_medal,nb_discipline_medal,nb_event_medal,team_nb_medal
9818,1535395,True,AL SAYEGH Safia,Female,UA Emirates,UA Emirates,,,Cycling Road,Womens Road Race,2001-09-23,,,"Athlete, student",1,1,23,,Cycling,1,0,Cycling & Multi-Terrain Sports,,,,,,,,,
9819,1550881,True,SCHEMBRI Kruz,Male,"Virgin Islands, US",United States,,,Fencing,Mens Foil Individual,2006-10-25,,United States,"Student, athlete",1,1,18,,Fencing,1,0,Combat Sports,,,,,,,,,
9820,1571490,True,LETTSOME Thad,Male,"Virgin Islands, B",Great Britain,,,Sailing,Mens Dinghy,2002-01-17,"Virgin Islands, B","Virgin Islands, B","Athlete, student",1,1,22,,Sailing,1,0,Strength & Power Sports,,,,,,,,,
9821,1538153,True,SHKURDAI Anastasiya,Female,AIN,Belarus,,,Swimming,"Womens 100m Backstroke,Womens 200m Backstroke",2003-01-03,Belarus,,"Athlete, student",2,1,21,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9822,1901656,True,LEE Eunji,Female,Korea,Korea,,,Swimming,"Womens 200m Backstroke,Mixed 4x 100m Medley Relay",2006-07-23,Korea,,Student,2,1,18,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9823,1901670,True,LEE Yooyeon,Male,Korea,Korea,,,Swimming,"Mens 4x 200m Freestyle Relay,Relay Only Athlete",2000-09-04,Korea,,Student,2,1,24,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9824,1965366,True,DIRKZWAGER Ariana Southa,Female,Lao PDR,Lao PDR,,,Swimming,Womens 200m Freestyle,2004-02-26,United States,United States,Student,1,1,20,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9825,1962237,True,ALMATROOSHI Yousuf,Male,UA Emirates,UA Emirates,,,Swimming,Mens 100m Freestyle,2003-06-01,UA Emirates,United States,Student,1,1,21,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9826,1544098,True,KUIPERS Natalia Jean,Female,"Virgin Islands, US",United States,,,Swimming,Womens 400m Freestyle,2002-06-13,"Virgin Islands, US",,"Athlete, student",1,1,22,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9827,1937328,True,PUDAR Lana,Female,Bosnia & Herzegovina,Bosnia & Herzegovina,,,Swimming,"Womens 100m Butterfly,Womens 200m Butterfly",2006-01-19,Bosnia & Herzegovina,Bosnia & Herzegovina,Student,2,1,18,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9828,1536997,True,MAYALA Freddy,Male,Congo,Congo,,,Swimming,Mens 50m Freestyle,2000-06-18,,,"Athlete, student",1,1,24,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9829,1901610,True,HUR Yeonkyung,Female,Korea,Korea,,,Swimming,"Relay Only Athlete,Mixed 4x 100m Medley Relay",2005-12-16,,,Student,2,1,18,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9830,1901611,True,HUR Yoonseo,Female,Korea,Korea,,,Artistic Swimming,Duet,2005-09-23,,,"Athlete, student",1,1,19,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9831,4979790,True,INSIXIENGMAY Steven,Male,Lao PDR,Lao PDR,,,Swimming,Mens 100m Breaststroke,2004-01-21,,United States,"Athlete, student",1,1,20,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9832,1544228,True,WILSON Maximillian,Male,"Virgin Islands, US",United States,,,Swimming,Mens 100m Backstroke,2004-04-28,,,"Athlete, student",1,1,20,,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9833,1931180,True,LEE Dohyun,Male,Korea,Korea,176.0,,Sport Climbing,Mens Boulder&Lead,2002-10-08,,,"Athlete, student",1,1,22,,Climbing,1,0,Sliding & Adventure Sports,,,,,,,,,
9834,1893855,True,CHOE Daehan,Male,Korea,Korea,,,Shooting,"10m Air Rifle Men,10m Air Rifle Mixed Team",2004-11-30,Korea,Korea,"Athlete, student",2,1,19,,Shooting,1,0,Precision Sports,,,,,,,,,
9835,1893879,True,JANG Kookhee,Female,Korea,Korea,,,Shooting,"Skeet Women,Skeet Mixed Team",2000-02-24,Korea,Korea,"Athlete, student",2,1,24,,Shooting,1,0,Precision Sports,,,,,,,,,
9836,1538442,True,CHEHEL AMIRANI Shermineh,Female,IR Iran,IR Iran,,,Shooting,10m Air Rifle Women,1999-06-20,IR Iran,IR Iran,"Athlete, student",1,1,25,,Shooting,1,0,Precision Sports,,,,,,,,,
9837,1538415,True,BEYRANVAND Mohammad,Male,IR Iran,IR Iran,,,Shooting,Trap Men,2008-08-25,,,Student,1,1,16,,Shooting,1,0,Precision Sports,,,,,,,,,
9838,1924268,True,HODGE Adaejah,Female,"Virgin Islands, B",Great Britain,157.0,,Athletics,Womens 200m,2006-03-21,"Virgin Islands, B",United States,"Athlete, student",1,1,18,,Athletics,1,0,Athletics,,,,,,,,,
9839,1536925,True,HARRIS Naquille,Male,St Kitts and Nevis,St Kitts and Nevis,175.0,,Athletics,Mens 100m,2002-05-16,United States,United States,"Athlete, student",1,1,22,,Athletics,1,0,Athletics,,,,,,,,,
9840,1894579,True,NAKANG Perina Lokure,Female,EOR,South Sudan,,,Athletics,Womens 800m,2003-01-01,South Sudan,Kenya,"Athlete, student",1,1,21,,Athletics,1,0,Athletics,,,,,,,,,
9841,3561050,True,ALFARSI Mariam,Female,UA Emirates,UA Emirates,163.0,,Athletics,Womens 100m,2008-01-15,,UA Emirates,"Athlete, student",1,1,16,,Athletics,1,0,Athletics,,,,,,,,,
9842,1894548,True,TIRANVALIPOUR Hadi,Male,EOR,IR Iran,,,Taekwondo,Men - 58kg,1998-03-21,IR Iran,Italy,"Athlete, student",1,1,26,,Taekwondo,1,0,Combat Sports,,,,,,,,,
9843,1566702,True,KHASLAKHANAU Abubakar,Male,AIN,Belarus,,,Wrestling,Mens Greco-Roman 97kg,2004-04-25,Russian Federation,Belarus,"Student, athlete",1,1,20,,Wrestling,1,0,Combat Sports,,,,,,,,,
9844,1894551,True,VALIZADEH Jamal,Male,EOR,IR Iran,,,Wrestling,Mens Greco-Roman 60kg,1991-09-26,IR Iran,France,"Athlete, student",1,1,33,,Wrestling,1,0,Combat Sports,,,,,,,,,
9845,1940564,True,YEO Seojeong,Female,Korea,Korea,,,Artistic Gymnastics,"Women,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault,Womens Team",2002-02-20,Korea,Korea,"Athlete, student",6,1,22,,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9846,1894591,True,JAMALI GALEH Yekta,Female,EOR,IR Iran,,,Weightlifting,Womens 81kg,2004-12-16,IR Iran,Germany,"Athlete, student",1,1,19,,Weightlifting,1,0,Strength & Power Sports,,,,,,,,,
9847,1936119,True,FARRO Chloe,Female,Aruba,Netherlands,,,Swimming,Womens 50m Freestyle,2003-06-19,Aruba,United States,Student,1,1,21,ABW,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9848,1540537,True,ALVAREZ Santiago,Male,Argentina,Argentina,187.0,93.0,Rugby Sevens,Men,1994-02-17,Argentina,Argentina,"Athlete, student",1,1,30,ARG,Rugby,1,0,Team Sports,,,,,,,,,
9849,1540625,True,ISGRO Rodrigo,Male,Argentina,Argentina,185.0,100.0,Rugby Sevens,Men,1999-03-24,Argentina,Argentina,"Athlete, student",1,1,25,ARG,Rugby,1,0,Team Sports,,,,,,,,,
9850,1538040,True,FERRETTI Chiara,Female,Argentina,Argentina,,,Sailing,Womens Windsurfing,2007-03-16,Argentina,Argentina,"Athlete, student",1,1,17,ARG,Sailing,1,0,Strength & Power Sports,,,,,,,,,
9851,1889113,True,GUARAGNA RIGONAT Francisco,Male,Argentina,Argentina,,,Sailing,Mens Dinghy,1997-02-07,Argentina,Argentina,"Athlete, student",1,1,27,ARG,Sailing,1,0,Strength & Power Sports,,,,,,,,,
9852,1889120,True,FALASCA Lucia,Female,Argentina,Argentina,,,Sailing,Womens Dinghy,1993-07-08,Argentina,Argentina,"Athlete, coach, student",1,1,31,ARG,Sailing,1,1,Strength & Power Sports,,,,,,,,,
9853,1930375,True,ECHEVERRI Claudio,Male,Argentina,Argentina,171.0,,Football,Men,2006-01-02,Argentina,Argentina,"Athlete, student",1,1,18,ARG,Football,1,0,Team Sports,,,,,,,,,
9854,1537929,True,GUTIERREZ Marcelo Julian,Male,Argentina,Argentina,,,Shooting,"10m Air Rifle Men,10m Air Rifle Mixed Team",2000-08-31,Argentina,Argentina,Student,2,1,24,ARG,Shooting,1,0,Precision Sports,,,,,,,,,
9855,1537932,True,RUSSO Fernanda,Female,Argentina,Argentina,,,Shooting,"10m Air Rifle Women,10m Air Rifle Mixed Team",1999-10-02,Argentina,Argentina,"Athlete, student",2,1,25,ARG,Shooting,1,0,Precision Sports,,,,,,,,,
9856,1915759,True,MANUCHARYAN Varsenik,Female,Armenia,Armenia,,,Swimming,Womens 100m Butterfly,2003-07-11,Armenia,,"Athlete, student",1,1,21,ARM,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9857,1902794,True,MKRTCHYAN Yervand,Male,Armenia,Armenia,182.0,,Athletics,Mens 800m,1996-06-11,Armenia,,"Athlete, student",1,1,28,ARM,Athletics,1,0,Athletics,,,,,,,,,
9858,1945860,True,DOWLING Ben,Male,Australia,Australia,178.0,84.0,Rugby Sevens,Men,2002-03-05,Australia,,"Athlete, student",1,1,22,AUS,Rugby,1,0,Team Sports,,,,,,,,,
9859,1945284,True,LAWTON Amy,Female,Australia,Australia,,,Hockey,Women,2002-01-19,Great Britain,Australia,"Athlete, student",1,1,22,AUS,Hockey,1,0,Team Sports,,,,,,,,,
9860,1945302,True,OGILVIE Flynn,Male,Australia,Australia,,,Hockey,Men,1993-09-17,Australia,Australia,"Athlete, health care professional, student, technician",1,1,31,AUS,Hockey,1,1,Team Sports,,,,,,,,,
9861,1945317,True,BARTRAM Jocelyn,Female,Australia,Australia,,,Hockey,Women,1993-05-04,Australia,Australia,"Athlete, student",1,1,31,AUS,Hockey,1,0,Team Sports,,,,,,,,,
9862,1945331,True,EPHRAUMS Nathan,Male,Australia,Australia,,,Hockey,Men,1999-06-09,Australia,,"Athlete, student",1,1,25,AUS,Hockey,1,0,Team Sports,,,,,,,,,
9863,1945341,True,BRAND Tim,Male,Australia,Australia,,,Hockey,Men,1998-11-29,Netherlands,Australia,"Athlete, student",1,1,25,AUS,Hockey,1,0,Team Sports,,,,,,,,,
9864,1945648,True,CRONIN Caitlin,Female,Australia,Australia,,,Rowing,Womens Quadruple Sculls,1995-03-22,Australia,Australia,"Athlete, student",1,1,29,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9865,1945661,True,HUDSON Harriet,Female,Australia,Australia,,,Rowing,Womens Double Sculls,1998-01-23,Australia,Australia,"Athlete, student",1,1,26,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9866,1945665,True,HARGREAVES Jack,Male,Australia,Australia,,,Rowing,Mens Eight,1993-07-24,Australia,,"Athlete, student",1,1,31,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9867,1945667,True,SWICK Jacqui,Female,Australia,Australia,,,Rowing,Womens Eight,2002-05-31,Australia,,"Athlete, student",1,1,22,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9868,1945671,True,O'BRIEN Jack,Male,Australia,Australia,,,Rowing,Mens Eight,1998-03-01,Australia,,"Athlete, student",1,1,26,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9869,1945676,True,GOURLEY Laura,Female,Australia,Australia,,,Rowing,Womens Quadruple Sculls,2002-05-28,Australia,Australia,"Athlete, student",1,1,22,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9870,1945686,True,THOMPSON Ria,Female,Australia,Australia,,,Rowing,Womens Quadruple Sculls,1997-11-03,Australia,,"Athlete, student, data officer",1,1,27,AUS,Rowing,1,1,Water-Based Sports,,,,,,,,,
9871,1945694,True,RIGNEY Tara,Female,Australia,Australia,,,Rowing,Womens Single Sculls,1999-03-30,Australia,Australia,"Athlete, student",1,1,25,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9872,1945646,True,CANHAM Ben,Male,Australia,Australia,,,Rowing,Mens Eight,1997-06-28,,Australia,"Athlete, student",1,1,27,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9873,1945663,True,VERBUNT Hayley,Female,Australia,Australia,,,Rowing,Womens Eight,2002-12-18,,,"Athlete, student",1,1,21,AUS,Rowing,1,0,Water-Based Sports,,,,,,,,,
9874,1945979,True,HASELDINE Evie,Female,Australia,Australia,,,Sailing,Womens Skiff,2003-05-27,Australia,Australia,"Athlete, student",1,1,21,AUS,Sailing,1,0,Strength & Power Sports,,,,,,,,,
9875,1946002,True,THOMSON Zoe,Female,Australia,Australia,,,Sailing,Womens Dinghy,1998-04-02,Australia,Australia,"Athlete, student (Economics)",1,1,26,AUS,Sailing,1,1,Strength & Power Sports,,,,,,,,,
9876,1940407,True,COLE Ellie,Female,Australia,Australia,,,Diving,Womens 10m Platform,2006-09-16,United States,Australia,Student,1,1,18,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9877,1945585,True,GUBECKA Chelsea,Female,Australia,Australia,,,Marathon Swimming,Womens 10km,1998-09-08,Australia,Australia,"Athlete, student",1,1,26,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9878,1946153,True,ARMBRUSTER Ben,Male,Australia,Australia,,,Swimming,"Mens 100m Butterfly,Mens 4x 100m Medley Relay,Mens 50m Freestyle",2002-05-10,Australia,Australia,Student,3,1,22,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9879,1946173,True,DEKKERS Elizabeth,Female,Australia,Australia,,,Swimming,Womens 200m Butterfly,2004-05-06,Australia,Australia,Student,1,1,20,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9880,1946189,True,FORRESTER Jenna,Female,Australia,Australia,,,Swimming,Womens 400m Individual Medley,2003-06-14,South Africa,Australia,Student,1,1,21,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9881,1946225,True,LEE Se-Bom,Male,Australia,Australia,,,Swimming,Mens 200m Backstroke,2001-06-12,Australia,Australia,"Athlete, student",1,1,23,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9882,1947527,True,BEREHULAK Marcus,Male,Australia,Australia,201.0,,Water Polo,Men,2003-03-15,Australia,,"Athlete, student",1,1,21,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9883,1947529,True,BYRNES Matthew,Male,Australia,Australia,188.0,,Water Polo,Men,2001-08-30,Australia,,"Athlete, student, coach",1,1,23,AUS,Aquatics,1,1,Aquatic Sports,,,,,,,,,
9884,1955939,True,BUCKLE Rayna,Female,Australia,Australia,,,Artistic Swimming,"Team,Duet",2000-08-29,Singapore,Australia,"Athlete, student, lifeguard",2,1,24,AUS,Aquatics,1,1,Aquatic Sports,,,,,,,,,
9885,1955940,True,COURAGE-GARDINER Georgia,Female,Australia,Australia,,,Artistic Swimming,Team,2003-03-17,Australia,Australia,"Athlete, student",1,1,21,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9886,1955942,True,GAZZARD Kiera,Female,Australia,Australia,,,Artistic Swimming,"Team,Duet",2001-11-05,Australia,Australia,"Athlete, student",2,1,23,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9887,1955947,True,KUSMAWAN Anastasia,Female,Australia,Australia,,,Artistic Swimming,Team,2005-01-28,Australia,,"Athlete, student",1,1,19,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9888,1945586,True,LEE Kyle,Male,Australia,Australia,,,Marathon Swimming,Mens 10km,2002-02-23,Zimbabwe,Australia,Student,1,1,22,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9889,1946223,True,SHORT Samuel,Male,Australia,Australia,,,Swimming,"Mens 1500m Freestyle,Mens 400m Freestyle,Mens 800m Freestyle",2003-09-17,Australia,Australia,Student,3,1,21,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9890,1955949,True,POULIS Zoe,Female,Australia,Australia,,,Artistic Swimming,Team,2006-02-17,,Australia,"Athlete, student",1,1,18,AUS,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9891,1940210,True,ANDERSON Timothy,Male,Australia,Australia,,,Canoe Slalom,"Mens Kayak Single,Mens Kayak Cross",1994-06-26,Australia,Australia,"Athlete, student",2,1,30,AUS,Canoeing,1,0,Water-Based Sports,,,,,,,,,
9892,1940212,True,CLARKE Alexandra,Female,Australia,Australia,,,Canoe Sprint,Womens Kayak Four 500m,1999-10-23,,Australia,"Athlete, student",1,1,25,AUS,Canoeing,1,0,Water-Based Sports,,,,,,,,,
9893,1940224,True,STEINEPREIS Yale,Female,Australia,Australia,,,Canoe Sprint,Womens Kayak Four 500m,1997-11-19,,Australia,"Athlete, student",1,1,27,AUS,Canoeing,1,0,Water-Based Sports,,,,,,,,,
9894,1941464,True,POLKINGHORNE Clare,Female,Australia,Australia,171.0,,Football,Women,1989-02-01,Australia,,"Athlete, student",1,1,35,AUS,Football,1,0,Team Sports,,,,,,,,,
9895,1941465,True,HUNT Clare,Female,Australia,Australia,176.0,,Football,Women,1999-03-12,Australia,,"Athlete, student",1,1,25,AUS,Football,1,0,Team Sports,,,,,,,,,
9896,1941475,True,RASO Hayley,Female,Australia,Australia,161.0,,Football,Women,1994-09-05,Australia,,"Athlete, student",1,1,30,AUS,Football,1,0,Team Sports,,,,,,,,,
9897,1941497,True,CATLEY Steph,Female,Australia,Australia,171.0,,Football,Women,1994-01-26,Australia,Great Britain,"Athlete, student",1,1,30,AUS,Football,1,0,Team Sports,,,,,,,,,
9898,1939741,True,NEWTON-SMITH Camryn,Female,Australia,Australia,171.0,,Athletics,Womens Heptathlon,2000-04-27,Australia,,"Athlete, student",1,1,24,AUS,Athletics,1,0,Athletics,,,,,,,,,
9899,1939744,True,BISSET Catriona,Female,Australia,Australia,169.0,,Athletics,Womens 800m,1994-03-01,Australia,Australia,"Athlete, student",1,1,30,AUS,Athletics,1,0,Athletics,,,,,,,,,
9900,1939753,True,MURPHY Connor,Male,Australia,Australia,196.0,,Athletics,Mens Triple Jump,2001-10-22,Australia,Australia,"Athlete, student, coach",1,1,23,AUS,Athletics,1,1,Athletics,,,,,,,,,
9901,1939758,True,TINGAY Declan,Male,Australia,Australia,172.0,,Athletics,"Mens 20km Race Walk,Marathon Race Walk Relay Mixed",1999-02-06,United States,Australia,"Athlete, student. Works at Running Warehouse Australia",2,1,25,AUS,Athletics,1,1,Athletics,,,,,,,,,
9902,1939764,True,CONNOLLY Ella,Female,Australia,Australia,174.0,,Athletics,"Womens 100m,Womens 4x 100m Relay",2000-07-13,Australia,Australia,"Athlete, student, casual teacher",2,1,24,AUS,Athletics,1,1,Athletics,,,,,,,,,
9903,1939765,True,BEER Ellie,Female,Australia,Australia,183.0,,Athletics,Womens 400m,2003-01-03,Australia,Australia,"Athlete, student",1,1,21,AUS,Athletics,1,0,Athletics,,,,,,,,,
9904,1939809,True,MARSCHALL Kurtis,Male,Australia,Australia,191.0,,Athletics,Mens Pole Vault,1997-04-25,Australia,Australia,"Athlete, student",1,1,27,AUS,Athletics,1,0,Athletics,,,,,,,,,
9905,1939846,True,HENDERSON Rebecca,Female,Australia,Australia,162.0,,Athletics,"Womens 20km Race Walk,Marathon Race Walk Relay Mixed",2001-07-04,Australia,Australia,"Athlete, student",2,1,23,AUS,Athletics,1,0,Athletics,,,,,,,,,
9906,1939851,True,BROWNING Rohan,Male,Australia,Australia,179.0,,Athletics,"Mens 100m,Mens 4x 100m Relay",1997-12-31,Australia,Australia,"Athlete, student",2,1,26,AUS,Athletics,1,0,Athletics,,,,,,,,,
9907,1939727,True,CASHIN Amy,Female,Australia,Australia,168.0,,Athletics,Womens 3000m Steeplechase,1994-07-28,,,"Athlete, Coach, Student",1,1,30,AUS,Athletics,1,1,Athletics,,,,,,,,,
9908,1939841,True,SANDERY Olivia,Female,Australia,Australia,173.0,,Athletics,Womens 20km Race Walk,2003-01-22,Australia,Australia,"Athlete, student, casually works as a hairdresser",1,1,21,AUS,Athletics,1,1,Athletics,,,,,,,,,
9909,1939858,True,RATCLIFFE Stephanie,Female,Australia,Australia,179.0,,Athletics,Womens Hammer Throw,2000-12-29,Australia,United States,"Athlete, student",1,1,23,AUS,Athletics,1,0,Athletics,,,,,,,,,
9910,1946337,True,SEJRANOVIC Leon,Male,Australia,Australia,,,Taekwondo,Men - 80kg,2002-07-12,Australia,Australia,"Athlete, student",1,1,22,AUS,Taekwondo,1,0,Combat Sports,,,,,,,,,
9911,1940105,True,J ATTACK,Male,Australia,Australia,,,Breaking,B-Boys,2007-10-10,,Australia,"Athlete, student",1,1,17,AUS,DanceSport,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9912,1941573,True,SCOTT Breanna,Female,Australia,Australia,,,Artistic Gymnastics,"Women,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault,Womens Team",2001-12-12,Singapore,Australia,"Athlete, student",6,1,22,AUS,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9913,1941576,True,WHITEHEAD Emily,Female,Australia,Australia,,,Artistic Gymnastics,"Women,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault,Womens Team",2000-12-11,Australia,Australia,"Athlete, student",6,1,23,AUS,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9914,1941583,True,McDONALD Kate,Female,Australia,Australia,,,Artistic Gymnastics,"Women,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault,Womens Team",2000-08-01,Australia,Australia,"Athlete, student",6,1,24,AUS,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9915,1941726,True,KIROI-BOGATYREVA Alexandra,Female,Australia,Australia,,,Rhythmic Gymnastics,Individual All-Around,2002-03-04,New Zealand,Australia,"Athlete, student",1,1,22,AUS,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9916,1941739,True,BROEDELET Saskia,Female,Australia,Australia,,,Rhythmic Gymnastics,Group All-Around,2004-02-20,Australia,Australia,"Athlete, student, law clerk",1,1,20,AUS,Gymnastics,1,1,Gymnastics & Acrobatic Sports,,,,,,,,,
9917,1946080,True,TREW Ruby,Female,Australia,Australia,,,Skateboarding,Womens Park,2008-11-24,Australia,Australia,"Student, athlete",1,1,16,AUS,Skateboarding,1,0,Sliding & Adventure Sports,,,,,,,,,
9918,1945570,True,JANSE van RENSBURG Genevieve,Female,Australia,Australia,,,Modern Pentathlon,Womens Individual,2004-03-24,Australia,,"Athlete, student",1,1,20,AUS,Modern Pentathlon,1,0,Equestrian Sports,,,,,,,,,
9919,1558203,True,LOBNIG Magdalena,Female,Austria,Austria,,,Rowing,Womens Single Sculls,1990-07-19,Austria,Austria,"Athlete, Army, student",1,1,34,AUT,Rowing,1,1,Water-Based Sports,,,,,,,,,
9920,1565154,True,ESPERNBERGER Martin,Male,Austria,Austria,,,Swimming,Mens 200m Butterfly,2003-12-20,Austria,United States,Student,1,1,20,AUT,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9921,1565147,True,AUBOECK Felix,Male,Austria,Austria,,,"Marathon Swimming, Swimming","Mens 10km,Mens 200m Freestyle,Mens 400m Freestyle,Mens 800m Freestyle",1996-12-19,Austria,Austria,"Athlete, student",4,2,27,AUT,Swimming,1,0,Aquatic Sports,,,,,,,,,
9922,1566339,True,MOERZ Charlize,Female,Austria,Austria,,,Artistic Gymnastics,"Women,Womens All-Around,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault",2005-10-10,Austria,Austria,"Athlete, student",6,1,19,AUT,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9923,1972344,True,RAMAZANOVA Yaylagul,Female,Azerbaijan,Azerbaijan,,,Archery,Womens Individual,1990-01-18,,,"Athlete, student",1,1,34,AZE,Archery,1,0,Precision Sports,,,,,,,,,
9924,1981397,True,SHEIKHALIZADEHKHANGHAH Mariam,Female,Azerbaijan,Azerbaijan,,,Swimming,Womens 50m Freestyle,2004-07-18,IR Iran,Azerbaijan,"Athlete, student",1,1,20,AZE,Aquatics,1,0,Aquatic Sports,,,,,,,,,
9925,1972358,True,SOROKINA Darya,Female,Azerbaijan,Azerbaijan,,,Rhythmic Gymnastics,Group All-Around,2002-11-29,Azerbaijan,Azerbaijan,"Athlete, student",1,1,21,AZE,Gymnastics,1,0,Gymnastics & Acrobatic Sports,,,,,,,,,
9926,1903244,True,CASSE Matthias,Male,Belgium,Belgium,,,Judo,Men - 81kg,1997-02-19,Belgium,Belgium,"Athlete, student",1,1,27,BEL,Judo,1,0,Combat Sports,,,,,,,,,
9927,1903247,True,VERSTRAETEN Jorre,Male,Belgium,Belgium,,,Judo,Men - 60kg,1997-12-04,Belgium,Belgium,"Athlete, student",1,1,26,BEL,Judo,1,0,Combat Sports,,,,,,,,,
9928,1903237,True,STOCKBROEKX Thibeau,Male,Belgium,Belgium,,,Hockey,Men,2000-07-20,Belgium,,"Athlete, student",1,1,24,BEL,Hockey,1,0,Team Sports,,,,,,,,,
